S.No,Company_Name,NSE_Symbol,Rating,Industry,,,,
295,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
296,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
297,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
298,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
299,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
300,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
301,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
302,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
303,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
304,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
305,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
306,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
307,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
308,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
309,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
310,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
311,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
312,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
313,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
314,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
315,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
316,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
317,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
318,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
319,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
320,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
321,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
322,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
323,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
324,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
325,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
326,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
327,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
328,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
329,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
330,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
331,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
332,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
333,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
334,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
335,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
336,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
337,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
338,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
339,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
340,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
341,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
342,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
343,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
344,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
345,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
346,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
347,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
348,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
349,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
350,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
351,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
352,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
353,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
354,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
355,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
356,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
357,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
358,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
359,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
360,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
361,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
362,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
363,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
364,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
365,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
366,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
367,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
368,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
369,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
370,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
371,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
372,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
373,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
374,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
375,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
376,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
377,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
378,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
379,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
380,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
381,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
382,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
383,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
384,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
385,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
386,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
387,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
388,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
389,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
390,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
391,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
392,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
393,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
394,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
395,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
396,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
397,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
398,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
399,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
400,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
401,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
402,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
403,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
404,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
405,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
406,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
407,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
408,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
409,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
410,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
411,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
412,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
413,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
414,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
415,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
416,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
417,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
418,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
419,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
420,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
421,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
422,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
423,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
424,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
425,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
426,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
427,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
428,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
429,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
430,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
431,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
432,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
433,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
434,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
435,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
436,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
437,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
438,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
439,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
440,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
441,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
442,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
443,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
444,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
445,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
446,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
447,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
448,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
449,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
450,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
451,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
452,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
453,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
454,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
455,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
456,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
457,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
458,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
459,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
460,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
461,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
462,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
463,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
464,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
465,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
466,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
467,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
468,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
469,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
470,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
471,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
472,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
473,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
474,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
475,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
476,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
477,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
478,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
479,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
480,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
481,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
482,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
483,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
484,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
485,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
486,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
487,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
488,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
489,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
490,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
491,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
492,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
493,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
494,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
495,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
496,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
497,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
498,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
499,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
500,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
501,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
502,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
503,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
504,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
505,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
506,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
507,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
508,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
509,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
510,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
511,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
512,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
513,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
514,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
515,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
516,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
517,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
518,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
519,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
520,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
521,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
522,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
523,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
524,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
525,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
526,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
527,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
528,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
529,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
530,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
531,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
532,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
533,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
534,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
535,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
536,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
537,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
538,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
539,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
540,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
541,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
542,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
543,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
544,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
545,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
546,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
547,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
548,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
549,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
550,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
551,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
552,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
553,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
554,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
555,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
556,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
557,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
558,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
559,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
560,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
561,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
562,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
563,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
564,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
565,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
566,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
567,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
568,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
569,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
570,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
571,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
572,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
573,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
574,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
575,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
576,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
577,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
578,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
579,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
580,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
581,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
582,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
583,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
584,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
585,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
586,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
587,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
588,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
589,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
